"INT_DATE","INT_START","SUBSTRATUM","STRATUM","COUNTRY","ID","RESPAGE","RESPSEX","RESPEMP","RESPPOB","RESPMAR","TRUCRTS","TRUPARL","TRUEXEC    ","TRUPRES","TRUHLTH","TRUNGOS","TRUMEDI","TRULOCG","TRURELI","TRUOMB","TRUSTEU","TRUSTUN"
2019-10-16,1960-01-01 16:43:00,1,1,3,80507414,66,2,1,1,8,-1,2,2,3,5,2,3,3,3,3,-1,2
2019-10-16,1960-01-01 16:48:00,3,3,3,646602505,63,1,1,1,3,3,1,3,1,3,3,1,1,5,3,3,3
2019-10-16,1960-01-01 16:48:00,1,1,3,180903124,70,2,0,2,6,2,3,3,3,3,4,3,3,5,2,3,4
2019-10-16,1960-01-01 16:52:00,1,1,3,180905601,68,1,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-16,1960-01-01 16:55:00,2,3,3,241200610,36,1,1,1,1,3,3,3,3,3,3,3,3,5,3,5,5
2019-10-16,1960-01-01 16:57:00,3,3,3,646600617,58,1,0,2,8,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-16,1960-01-01 17:04:00,1,1,3,10101520,43,1,1,1,2,2,4,4,2,4,4,2,2,4,4,2,2
2019-10-16,1960-01-01 17:08:00,7,2,3,475902607,65,2,0,3,8,4,4,4,4,4,3,4,4,4,4,4,3
2019-10-16,1960-01-01 17:10:00,1,1,3,140700208,78,2,0,1,8,2,2,3,3,2,3,3,2,3,3,3,3
2019-10-16,1960-01-01 17:15:00,3,3,3,515201822,66,1,1,1,2,2,3,1,3,4,4,1,3,1,3,3,4
2019-10-16,1960-01-01 17:16:00,7,2,3,666710408,66,2,0,2,1,2,-1,-1,3,3,3,3,3,4,-1,3,3
2019-10-16,1960-01-01 17:18:00,2,3,3,281800113,33,2,0,1,2,3,1,2,1,2,4,3,2,5,4,4,4
2019-10-16,1960-01-01 17:21:00,1,1,3,130608115,29,2,0,1,4,4,2,3,1,2,4,2,2,5,4,5,3
2019-10-16,1960-01-01 17:22:00,1,1,3,211005303,20,2,0,3,1,2,3,3,-1,3,3,4,-1,4,3,3,3
2019-10-16,1960-01-01 17:26:00,3,3,3,646600618,67,1,0,2,4,1,4,4,3,5,3,3,2,5,4,1,4
2019-10-16,1960-01-01 17:27:00,1,1,3,140703713,48,1,1,1,8,4,2,-1,-1,1,1,1,2,4,1,2,-1
2019-10-16,1960-01-01 17:34:00,9,2,3,707909203,33,2,0,1,6,2,2,2,2,4,2,3,3,4,4,2,2
2019-10-16,1960-01-01 17:37:00,1,1,3,120604706,44,2,1,3,6,-1,-1,4,3,4,-1,2,4,4,3,3,2
2019-10-16,1960-01-01 17:40:00,2,3,3,403204013,63,2,1,1,8,1,1,1,1,3,5,3,1,1,5,5,5
2019-10-16,1960-01-01 17:41:00,1,1,3,170900715,62,1,1,3,4,2,2,2,2,3,2,2,2,4,2,3,2
2019-10-16,1960-01-01 17:43:00,4,3,3,342403515,36,2,1,3,2,1,1,1,1,1,3,1,1,4,3,4,-1
2019-10-16,1960-01-01 17:45:00,1,1,3,80507412,29,2,1,3,4,-1,2,3,2,4,2,3,2,4,3,4,4
2019-10-16,1960-01-01 17:49:00,1,1,3,180905021,65,1,0,2,3,1,1,3,1,1,-1,4,1,5,5,1,1
2019-10-16,1960-01-01 17:54:00,5,3,3,596003412,48,1,0,1,7,2,1,1,1,4,3,3,4,5,3,3,2
2019-10-16,1960-01-01 17:54:00,1,1,3,180905024,69,1,1,1,4,1,2,1,5,4,1,1,1,5,1,3,1
2019-10-16,1960-01-01 18:00:00,5,3,3,606102110,47,2,1,3,2,4,5,5,5,5,5,3,5,5,4,5,5
2019-10-16,1960-01-01 18:03:00,8,2,3,302005001,38,2,1,1,4,4,1,1,1,3,3,2,2,2,3,2,2
2019-10-16,1960-01-01 18:06:00,1,1,3,120608221,40,1,1,3,5,-1,2,3,4,3,1,2,3,5,-1,3,3
2019-10-16,1960-01-01 18:11:00,5,3,3,596003119,53,1,0,1,5,4,4,4,4,4,4,3,4,4,4,4,4
2019-10-16,1960-01-01 18:11:00,7,2,3,666710409,61,2,0,1,1,2,2,2,2,3,3,2,3,3,3,3,-1
2019-10-16,1960-01-01 18:22:00,3,3,3,646600622,40,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-16,1960-01-01 18:33:00,1,1,3,130608120,69,2,0,3,8,1,1,1,1,4,3,2,1,5,3,4,4
2019-10-16,1960-01-01 18:34:00,1,1,3,120604707,19,2,0,3,1,-1,-1,-1,1,2,-1,2,2,1,4,4,-1
2019-10-16,1960-01-01 18:37:00,9,2,3,707909204,38,2,0,3,5,2,3,4,3,4,2,3,3,5,-1,4,3
2019-10-16,1960-01-01 18:51:00,5,3,3,596003414,58,1,1,1,2,-1,3,1,3,3,2,3,1,4,2,3,1
2019-10-16,1960-01-01 18:56:00,9,2,3,707906802,28,2,0,2,2,1,1,2,1,1,4,3,1,5,1,1,-1
2019-10-16,1960-01-01 18:56:00,2,3,3,403204004,52,2,0,3,5,-1,1,-1,1,5,-1,3,1,4,-1,-1,-1
2019-10-16,1960-01-01 18:58:00,5,3,3,596003115,39,2,0,2,4,4,3,3,3,4,3,3,3,5,4,-1,3
2019-10-16,1960-01-01 19:21:00,1,1,3,130608122,31,2,1,1,7,1,3,1,1,3,3,1,1,5,1,3,2
2019-10-16,1960-01-01 19:21:00,1,1,3,180905011,24,2,1,3,1,3,3,3,4,5,1,3,3,5,3,3,4
2019-10-16,1960-01-01 19:23:00,8,2,3,302005002,60,2,1,3,2,4,4,3,2,4,3,2,4,1,4,2,2
2019-10-16,1960-01-01 19:35:00,9,2,3,707909202,57,2,1,1,8,4,4,4,4,4,-1,4,4,5,3,4,-1
2019-10-16,1960-01-01 19:41:00,9,2,3,707906803,19,1,0,2,1,2,3,3,1,4,2,3,4,4,4,2,2
2019-10-16,1960-01-01 20:26:00,8,2,3,302005014,25,2,0,3,4,4,4,2,2,4,4,2,4,2,4,2,2
2019-10-16,1960-01-01 20:33:00,9,2,3,707906805,60,2,0,2,3,1,1,1,1,1,1,3,1,3,3,4,3
2019-10-16,1960-01-01 21:18:00,9,2,3,707906806,27,2,0,2,3,3,1,3,3,3,1,3,1,4,3,1,3
2019-10-17,1960-01-01 08:28:00,2,3,3,261502122,62,1,0,-3,-3,5,4,4,4,5,4,5,3,5,-1,4,3
2019-10-17,1960-01-01 09:05:00,5,3,3,606102113,64,1,1,3,2,2,2,2,1,2,1,1,2,1,1,2,1
2019-10-17,1960-01-01 09:30:00,4,3,3,312104001,73,2,0,1,8,-1,2,2,3,2,2,2,4,5,2,2,3
2019-10-17,1960-01-01 09:55:00,8,2,3,332300401,50,1,0,1,2,3,3,3,3,4,3,3,4,5,3,4,3
2019-10-17,1960-01-01 10:15:00,3,3,3,565602302,62,2,0,1,2,3,3,3,3,3,4,3,3,4,3,3,3
2019-10-17,1960-01-01 10:21:00,2,3,3,241202302,57,2,0,2,2,1,1,3,1,3,3,3,2,4,1,3,2
2019-10-17,1960-01-01 10:23:00,5,3,3,606102115,86,1,1,1,8,5,4,5,4,4,5,4,5,5,4,5,5
2019-10-17,1960-01-01 10:50:00,6,2,3,251301110,43,1,1,1,5,3,2,3,4,4,5,3,5,5,4,1,1
2019-10-17,1960-01-01 11:04:00,8,2,3,332300402,51,2,0,1,2,3,2,2,2,3,2,3,2,3,-1,2,2
2019-10-17,1960-01-01 11:07:00,2,3,3,281800115,40,1,0,1,4,-2,-2,-2,-2,3,-1,3,-2,4,4,-1,-1
2019-10-17,1960-01-01 11:15:00,5,3,3,596003503,67,1,0,1,2,2,3,2,2,1,-1,3,3,5,-1,1,1
2019-10-17,1960-01-01 11:27:00,5,3,3,596002603,53,2,0,2,2,1,1,1,1,3,3,3,1,5,3,4,4
2019-10-17,1960-01-01 11:28:00,3,3,3,565602305,40,2,0,2,8,3,1,1,1,4,4,4,3,4,4,5,3
2019-10-17,1960-01-01 11:30:00,4,3,3,312104009,18,2,0,2,-3,-1,-1,-1,-1,5,-1,-1,4,5,-1,-1,-1
2019-10-17,1960-01-01 11:37:00,5,3,3,606102114,75,1,0,3,4,5,5,4,5,5,5,5,5,5,5,5,5
2019-10-17,1960-01-01 11:44:00,4,3,3,332304706,53,2,0,1,2,4,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2019-10-17,1960-01-01 11:47:00,2,3,3,241201910,77,1,0,1,2,1,1,1,1,4,3,4,3,4,-1,2,-1
2019-10-17,1960-01-01 11:53:00,5,3,3,718105501,37,2,1,2,4,4,3,3,4,2,3,3,3,5,5,3,4
2019-10-17,1960-01-01 12:00:00,2,3,3,281800116,66,1,0,2,2,2,2,2,2,4,3,2,-1,2,3,4,2
2019-10-17,1960-01-01 12:09:00,5,3,3,596003502,46,1,1,1,4,5,4,4,5,5,4,3,4,5,4,5,4
2019-10-17,1960-01-01 12:10:00,8,2,3,332300403,51,1,1,1,3,2,3,4,3,4,2,3,4,4,3,4,2
2019-10-17,1960-01-01 12:18:00,3,3,3,575801903,64,2,1,3,2,-1,3,1,2,3,3,3,3,3,3,3,3
2019-10-17,1960-01-01 12:20:00,4,3,3,312104010,79,1,0,1,4,3,3,3,2,4,3,3,4,5,3,2,3
2019-10-17,1960-01-01 12:22:00,6,2,3,413201903,85,2,0,2,8,2,2,2,1,3,3,3,2,4,3,2,3
2019-10-17,1960-01-01 12:23:00,5,3,3,596002604,48,1,0,2,5,1,1,1,1,4,3,3,1,5,4,1,1
2019-10-17,1960-01-01 12:25:00,2,3,3,241202305,80,1,0,2,2,4,4,4,3,5,4,3,4,5,2,2,2
2019-10-17,1960-01-01 12:34:00,3,3,3,565602306,70,2,0,2,2,4,3,3,4,4,-1,4,4,4,4,-1,-1
2019-10-17,1960-01-01 12:44:00,2,3,3,403302304,63,2,0,3,2,3,2,2,1,4,4,2,2,4,4,3,3
2019-10-17,1960-01-01 12:51:00,5,3,3,606102116,66,2,1,2,8,3,3,3,2,1,3,3,2,3,3,3,3
2019-10-17,1960-01-01 12:54:00,1,1,3,130608117,69,2,0,1,1,3,3,1,1,2,3,3,3,5,3,4,3
2019-10-17,1960-01-01 12:58:00,1,1,3,221010107,68,1,1,3,4,2,3,3,4,4,2,3,1,5,3,3,3
2019-10-17,1960-01-01 13:03:00,2,3,3,281703808,23,1,0,1,2,3,3,3,3,4,3,3,3,4,3,3,3
2019-10-17,1960-01-01 13:07:00,3,3,3,646602513,66,2,0,3,1,3,-1,4,4,4,5,-1,4,5,4,4,4
2019-10-17,1960-01-01 13:14:00,2,3,3,241201912,39,2,0,3,2,3,3,2,2,3,3,3,3,4,4,5,3
2019-10-17,1960-01-01 13:14:00,1,1,3,130608901,64,2,0,3,7,3,4,4,-1,5,1,3,4,5,1,3,3
2019-10-17,1960-01-01 13:20:00,1,1,3,221010424,58,2,0,3,2,3,2,2,2,3,3,2,2,3,2,4,4
2019-10-17,1960-01-01 13:24:00,3,3,3,575801905,54,2,1,2,2,3,1,1,2,1,4,3,3,4,3,3,3
2019-10-17,1960-01-01 13:27:00,6,2,3,413201912,36,2,1,1,7,2,1,2,1,2,4,3,2,4,2,4,4
2019-10-17,1960-01-01 13:35:00,2,3,3,281800118,58,1,1,1,2,4,-1,4,3,3,2,2,2,4,3,4,2
2019-10-17,1960-01-01 13:36:00,4,3,3,312104011,60,1,0,1,4,-1,-1,-1,4,4,-1,-1,4,5,-1,-1,-1
2019-10-17,1960-01-01 13:36:00,5,3,3,606102117,91,2,1,3,8,4,5,5,5,2,5,4,5,4,5,-1,-1
2019-10-17,1960-01-01 13:43:00,2,3,3,403302308,72,2,0,2,2,2,2,2,1,4,3,3,4,4,4,4,3
2019-10-17,1960-01-01 13:44:00,1,1,3,60301004,58,1,1,3,4,2,3,2,1,4,3,4,3,5,1,4,4
2019-10-17,1960-01-01 13:48:00,5,3,3,596003505,76,1,0,1,1,1,1,1,1,2,-1,2,4,4,4,4,-1
2019-10-17,1960-01-01 13:50:00,8,2,3,332300408,53,2,1,1,4,3,3,4,3,5,3,3,4,4,3,4,3
2019-10-17,1960-01-01 13:54:00,2,3,3,241202307,41,1,1,1,4,-1,4,1,4,4,-1,2,4,5,3,3,4
2019-10-17,1960-01-01 13:57:00,3,3,3,565602309,59,2,0,2,8,1,2,1,1,4,3,3,4,4,4,-1,2
2019-10-17,1960-01-01 13:59:00,2,3,3,231101605,71,2,1,1,4,3,1,3,-2,3,3,3,2,5,3,4,-1
2019-10-17,1960-01-01 14:05:00,9,2,3,707909206,44,2,0,2,5,2,2,1,2,1,3,3,2,5,-1,2,2
2019-10-17,1960-01-01 14:10:00,1,1,3,201003204,37,2,0,1,6,2,3,4,3,4,-1,3,4,3,3,3,3
2019-10-17,1960-01-01 14:15:00,1,1,3,180904702,57,2,0,3,1,2,2,1,1,2,2,2,2,4,3,3,3
2019-10-17,1960-01-01 14:16:00,1,1,3,90500208,27,2,0,3,7,1,4,4,1,3,3,2,4,4,2,5,5
2019-10-17,1960-01-01 14:27:00,6,2,3,271701210,42,2,1,2,2,3,3,3,3,2,3,3,3,3,4,-1,3
2019-10-17,1960-01-01 14:38:00,2,3,3,403302311,60,1,1,1,1,2,2,2,1,2,1,2,4,4,3,2,3
2019-10-17,1960-01-01 14:40:00,5,3,3,596003506,45,2,0,1,6,1,1,2,1,5,3,2,4,4,2,1,1
2019-10-17,1960-01-01 14:44:00,2,3,3,281800119,71,1,0,1,8,3,-1,-1,3,4,3,3,-1,4,3,4,3
2019-10-17,1960-01-01 14:52:00,2,3,3,241201913,61,2,1,1,2,3,2,2,2,3,3,3,3,4,2,3,2
2019-10-17,1960-01-01 14:52:00,9,2,3,697902610,55,2,1,1,2,-1,-1,3,3,3,-1,3,-1,5,-1,-1,-1
2019-10-17,1960-01-01 14:52:00,1,1,3,130608909,82,2,0,3,8,1,1,1,3,5,1,5,1,5,5,4,3
2019-10-17,1960-01-01 14:55:00,1,1,3,100502906,21,1,0,2,1,1,1,1,1,2,2,1,1,1,2,3,2
2019-10-17,1960-01-01 15:01:00,1,1,3,120608223,56,2,1,3,2,-1,-1,4,4,4,-1,3,-1,4,3,-1,-1
2019-10-17,1960-01-01 15:08:00,8,2,3,332300410,28,2,0,3,5,4,3,2,1,3,2,2,3,4,3,3,3
2019-10-17,1960-01-01 15:26:00,9,2,3,687903901,34,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,1
2019-10-17,1960-01-01 15:26:00,2,3,3,241202309,85,2,0,2,8,-1,2,2,2,3,-1,-1,-1,4,-1,-1,-1
2019-10-17,1960-01-01 15:27:00,9,2,3,697902614,30,2,1,2,6,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-17,1960-01-01 15:31:00,9,2,3,707909201,62,2,0,1,2,3,3,1,2,4,4,3,3,3,1,1,4
2019-10-17,1960-01-01 15:32:00,5,3,3,596003504,56,2,1,3,2,1,3,3,1,3,5,1,3,5,-1,-1,-1
2019-10-17,1960-01-01 15:33:00,1,1,3,180904714,54,2,0,1,8,3,3,4,2,2,3,3,2,3,3,3,3
2019-10-17,1960-01-01 15:36:00,4,3,3,312104014,77,2,0,1,8,-1,-1,-1,-1,4,-1,-1,4,4,-1,-1,-1
2019-10-17,1960-01-01 15:37:00,5,3,3,606102120,59,2,1,3,4,2,5,4,5,5,4,5,5,4,5,5,4
2019-10-17,1960-01-01 15:44:00,1,1,3,140700205,19,2,0,2,1,3,-1,-1,-1,2,2,3,-1,3,3,5,3
2019-10-17,1960-01-01 15:47:00,2,3,3,281800121,64,2,0,3,2,3,3,3,3,4,3,4,4,4,3,4,-1
2019-10-17,1960-01-01 15:49:00,2,3,3,403302317,57,1,0,1,2,2,2,2,1,2,2,2,4,4,2,2,2
2019-10-17,1960-01-01 15:52:00,2,3,3,231101606,61,2,0,1,8,-1,2,-1,-2,4,-1,2,2,4,4,-2,-1
2019-10-17,1960-01-01 15:59:00,1,1,3,130608912,34,2,0,3,3,3,3,3,3,5,3,-1,3,3,-1,3,2
2019-10-17,1960-01-01 16:17:00,2,3,3,423209916,49,2,1,2,5,3,3,4,3,3,3,2,3,3,3,3,3
2019-10-17,1960-01-01 16:23:00,3,3,3,646602520,61,1,1,1,1,3,3,4,4,3,1,3,4,5,4,3,1
2019-10-17,1960-01-01 16:25:00,9,2,3,697905504,44,2,0,2,4,3,2,1,3,3,3,3,2,3,3,1,-1
2019-10-17,1960-01-01 16:26:00,5,3,3,596003507,55,1,0,1,6,3,3,4,3,4,3,4,4,5,4,3,3
2019-10-17,1960-01-01 16:31:00,4,3,3,312104015,85,2,0,1,8,-1,-1,-1,-1,4,-1,-1,4,5,-1,-1,-1
2019-10-17,1960-01-01 16:32:00,2,3,3,241201914,60,2,1,2,2,4,3,3,2,4,4,4,3,4,4,4,3
2019-10-17,1960-01-01 16:34:00,1,1,3,120608224,44,2,1,3,6,4,3,3,1,3,4,4,4,5,4,3,1
2019-10-17,1960-01-01 16:40:00,5,3,3,606102121,78,2,1,1,2,3,2,1,2,4,3,3,4,3,3,2,2
2019-10-17,1960-01-01 16:44:00,7,2,3,495909903,30,2,0,3,4,-1,3,1,1,4,4,4,2,5,3,3,3
2019-10-17,1960-01-01 16:49:00,6,2,3,271701209,73,2,1,2,8,3,1,4,-1,4,2,3,3,5,4,-1,2
2019-10-17,1960-01-01 16:50:00,1,1,3,10100119,37,1,1,1,2,1,3,1,1,3,1,1,1,5,1,2,1
2019-10-17,1960-01-01 16:52:00,2,3,3,403302318,81,1,0,3,2,2,2,2,1,4,3,4,1,4,4,4,4
2019-10-17,1960-01-01 16:54:00,1,1,3,170900722,62,2,0,1,7,2,2,2,2,2,3,2,2,2,2,3,3
2019-10-17,1960-01-01 16:56:00,1,1,3,100502907,30,2,0,3,2,2,1,1,3,3,4,3,1,2,3,4,2
2019-10-17,1960-01-01 17:08:00,1,1,3,190906818,54,1,0,1,4,2,4,5,1,3,4,3,5,5,2,4,5
2019-10-17,1960-01-01 17:11:00,2,3,3,423209915,57,2,0,2,8,4,3,3,4,3,4,4,4,4,4,4,4
2019-10-17,1960-01-01 17:14:00,2,3,3,241202313,72,2,0,1,8,-1,2,2,1,4,2,2,4,4,-1,-1,2
2019-10-17,1960-01-01 17:18:00,7,2,3,565600313,34,2,0,2,4,4,1,3,1,4,3,3,3,4,3,4,3
2019-10-17,1960-01-01 17:22:00,3,3,3,646602518,68,2,1,2,8,3,3,3,4,5,-1,3,4,5,-1,-1,-1
2019-10-17,1960-01-01 17:23:00,5,3,3,606102119,41,2,1,1,4,4,4,3,3,5,3,3,3,3,3,5,3
2019-10-17,1960-01-01 17:29:00,2,3,3,281800122,24,2,0,1,5,3,2,3,3,3,3,3,2,4,3,4,3
2019-10-17,1960-01-01 17:37:00,1,1,3,190906820,64,1,1,1,4,2,1,5,1,1,1,2,2,5,2,1,2
2019-10-17,1960-01-01 17:39:00,4,3,3,312104016,50,2,0,2,8,-1,3,3,3,4,3,3,3,5,-1,-1,3
2019-10-17,1960-01-01 17:39:00,9,2,3,687903913,61,2,1,2,4,-1,3,5,4,5,-1,3,5,5,-1,-1,-1
2019-10-17,1960-01-01 17:47:00,7,2,3,495909907,30,1,0,3,5,1,1,1,1,1,1,1,1,5,2,1,1
2019-10-17,1960-01-01 17:53:00,1,1,3,10100121,79,2,0,3,8,1,2,3,1,3,3,3,1,5,2,3,3
2019-10-17,1960-01-01 17:57:00,2,3,3,241202906,67,2,0,2,8,3,3,3,4,4,-1,3,4,5,3,3,-1
2019-10-17,1960-01-01 17:58:00,2,3,3,403302319,43,1,0,2,2,3,2,2,2,2,2,3,3,4,4,2,4
2019-10-17,1960-01-01 18:14:00,9,2,3,687903914,63,1,1,3,8,1,1,1,1,1,1,1,1,5,1,1,4
2019-10-17,1960-01-01 18:15:00,1,1,3,190906822,24,1,1,3,4,5,5,5,2,1,1,1,4,4,5,5,5
2019-10-17,1960-01-01 18:17:00,5,3,3,606102122,39,2,1,3,4,3,3,3,3,4,3,3,4,3,3,3,3
2019-10-17,1960-01-01 18:23:00,7,2,3,495909908,35,1,1,1,-3,4,3,4,3,5,-1,3,3,5,3,3,3
2019-10-17,1960-01-01 18:30:00,9,2,3,707909207,33,2,0,2,2,1,3,3,3,4,3,3,4,5,-1,-1,-1
2019-10-17,1960-01-01 18:42:00,1,1,3,120608207,37,1,1,3,4,4,4,5,1,5,1,3,4,5,4,3,1
2019-10-17,1960-01-01 18:43:00,1,1,3,10100123,22,2,0,3,1,3,4,5,3,4,3,4,4,4,3,4,4
2019-10-17,1960-01-01 18:50:00,2,3,3,423209918,44,1,1,1,4,2,2,2,2,2,3,3,2,4,2,4,3
2019-10-17,1960-01-01 18:51:00,1,1,3,190906825,36,1,0,3,4,2,3,5,5,4,3,2,3,4,4,5,5
2019-10-17,1960-01-01 18:53:00,6,2,3,251301111,38,1,1,2,1,1,1,1,1,3,3,3,3,5,3,1,3
2019-10-17,1960-01-01 18:56:00,2,3,3,403302320,37,1,0,1,2,4,2,1,1,4,1,1,4,4,4,4,4
2019-10-17,1960-01-01 19:05:00,7,2,3,495909901,62,2,1,1,8,3,3,3,3,3,-1,3,5,5,3,3,3
2019-10-17,1960-01-01 19:20:00,8,2,3,302003206,75,2,0,3,8,2,2,2,1,4,3,4,3,3,4,3,3
2019-10-17,1960-01-01 19:24:00,9,2,3,707909214,52,2,1,2,2,3,2,2,2,4,3,3,3,5,3,3,3
2019-10-17,1960-01-01 19:45:00,7,2,3,495909902,36,2,1,3,4,3,4,4,4,4,1,3,4,5,4,4,4
2019-10-17,1960-01-01 19:50:00,6,2,3,251301112,43,2,1,1,7,3,3,3,4,4,3,3,3,4,3,4,3
2019-10-17,1960-01-01 20:06:00,1,1,3,180903113,57,2,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2019-10-18,1960-01-01 09:45:00,3,3,3,535004106,78,2,0,2,2,-1,4,3,3,4,3,3,5,5,-1,4,3
2019-10-18,1960-01-01 10:17:00,3,3,3,676902501,35,1,0,1,1,3,3,3,3,3,2,3,4,3,3,3,3
2019-10-18,1960-01-01 10:19:00,7,2,3,545500308,59,2,0,1,8,2,2,2,2,4,3,3,3,5,2,3,2
2019-10-18,1960-01-01 10:34:00,3,3,3,535004104,28,1,1,1,1,4,4,4,3,4,4,3,4,5,-1,4,3
2019-10-18,1960-01-01 10:38:00,3,3,3,575801906,42,2,1,1,3,-1,3,3,3,2,-1,3,3,3,3,3,3
2019-10-18,1960-01-01 10:51:00,3,3,3,676902504,80,2,0,3,8,-1,2,2,2,4,4,2,4,5,3,2,1
2019-10-18,1960-01-01 10:52:00,3,3,3,514802001,54,2,1,3,3,3,3,3,2,2,3,3,2,3,3,3,3
2019-10-18,1960-01-01 10:54:00,6,2,3,251301001,51,2,1,1,4,3,1,1,1,3,2,1,1,5,3,3,3
2019-10-18,1960-01-01 11:11:00,2,3,3,261502303,79,1,0,3,4,-1,2,2,-1,4,3,-1,3,4,-1,2,2
2019-10-18,1960-01-01 11:19:00,5,3,3,596003508,61,2,0,1,2,3,3,4,3,1,1,1,4,5,3,1,1
2019-10-18,1960-01-01 11:23:00,2,3,3,433504802,75,2,0,4,8,3,3,2,3,1,3,2,3,5,4,2,2
2019-10-18,1960-01-01 11:28:00,1,1,3,190908425,34,1,1,1,4,4,2,2,4,4,2,2,2,4,4,2,2
2019-10-18,1960-01-01 11:29:00,3,3,3,676902506,79,2,0,1,8,3,3,3,3,2,3,3,3,3,3,3,3
2019-10-18,1960-01-01 11:32:00,7,2,3,545500311,38,2,0,1,5,2,2,2,2,3,3,4,2,4,3,4,3
2019-10-18,1960-01-01 11:32:00,5,3,3,606102108,74,2,1,3,2,3,5,5,5,5,5,4,5,4,5,5,5
2019-10-18,1960-01-01 11:35:00,2,3,3,261502501,85,2,0,1,8,2,2,1,1,3,4,3,3,4,3,2,2
2019-10-18,1960-01-01 11:37:00,4,3,3,342403520,29,2,0,2,5,-1,1,3,3,4,4,3,3,4,3,-1,-1
2019-10-18,1960-01-01 11:39:00,3,3,3,514803704,22,1,1,1,1,2,2,3,3,2,3,3,-2,4,3,2,3
2019-10-18,1960-01-01 11:41:00,3,3,3,575801908,70,1,1,3,4,3,1,3,1,4,1,4,3,4,3,3,3
2019-10-18,1960-01-01 11:45:00,6,2,3,241200106,71,2,0,1,8,3,-1,-1,4,5,-1,3,3,5,4,-1,-1
2019-10-18,1960-01-01 11:46:00,3,3,3,676902507,50,2,0,2,2,-1,4,4,3,3,4,4,4,4,4,4,4
2019-10-18,1960-01-01 11:46:00,3,3,3,514803705,46,2,0,2,2,4,4,3,4,4,2,3,4,4,4,4,4
2019-10-18,1960-01-01 11:56:00,4,3,3,312104020,23,2,0,2,4,-1,-1,4,4,5,-1,-1,4,5,-1,-1,-1
2019-10-18,1960-01-01 11:57:00,3,3,3,514802003,58,2,0,3,5,2,2,3,2,3,3,2,2,3,3,3,3
2019-10-18,1960-01-01 11:59:00,2,3,3,403303008,64,2,0,2,2,1,1,1,1,4,4,3,1,2,4,1,1
2019-10-18,1960-01-01 12:15:00,2,3,3,261502306,63,1,1,3,4,3,2,2,2,3,3,2,2,4,3,3,2
2019-10-18,1960-01-01 12:17:00,2,3,3,433504803,68,1,0,1,3,3,2,4,2,3,3,3,3,5,3,3,3
2019-10-18,1960-01-01 12:19:00,2,3,3,241202904,69,2,0,2,8,3,3,3,3,4,3,3,3,5,3,3,-2
2019-10-18,1960-01-01 12:21:00,2,3,3,241200608,64,2,1,1,2,2,2,2,2,3,3,3,3,4,3,2,-1
2019-10-18,1960-01-01 12:24:00,5,3,3,718105516,34,2,0,3,4,3,2,2,1,2,2,3,2,5,2,2,2
2019-10-18,1960-01-01 12:26:00,3,3,3,676902508,82,2,0,1,8,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-18,1960-01-01 12:30:00,7,2,3,555400405,26,2,0,2,4,3,2,2,2,3,2,4,4,5,-1,4,4
2019-10-18,1960-01-01 12:36:00,3,3,3,514802004,52,1,0,1,5,3,3,2,2,3,4,3,4,3,3,3,4
2019-10-18,1960-01-01 12:38:00,3,3,3,514803706,60,2,0,3,4,1,1,1,1,1,4,1,1,1,4,3,-1
2019-10-18,1960-01-01 12:40:00,2,3,3,261502502,71,2,0,1,8,1,3,2,1,3,4,2,4,5,3,1,1
2019-10-18,1960-01-01 12:41:00,6,2,3,251301006,67,1,0,2,5,1,1,3,1,3,1,1,4,5,1,1,1
2019-10-18,1960-01-01 12:42:00,3,3,3,676902509,48,2,0,2,5,-1,3,2,2,4,3,3,3,4,3,3,3
2019-10-18,1960-01-01 12:48:00,5,3,3,596003509,81,2,0,1,8,1,1,1,1,3,3,3,1,5,3,1,1
2019-10-18,1960-01-01 12:50:00,3,3,3,514803708,77,2,0,2,6,2,3,2,4,3,3,3,3,4,3,4,3
2019-10-18,1960-01-01 12:52:00,2,3,3,413206110,29,2,0,2,-3,3,1,1,1,3,3,3,3,3,1,2,3
2019-10-18,1960-01-01 12:54:00,3,3,3,646602519,77,2,0,2,8,3,3,3,3,3,-1,-1,3,5,-1,-1,-1
2019-10-18,1960-01-01 12:58:00,7,2,3,545500314,32,2,0,2,5,2,2,2,2,2,3,2,2,4,3,2,2
2019-10-18,1960-01-01 12:58:00,6,2,3,413208403,48,2,0,2,8,3,3,3,1,1,3,3,3,4,3,4,4
2019-10-18,1960-01-01 12:59:00,2,3,3,403303009,54,2,0,2,2,1,1,1,1,2,1,1,3,4,1,1,1
2019-10-18,1960-01-01 13:01:00,9,2,3,707909212,46,1,1,1,5,2,1,2,3,4,3,4,4,3,3,4,4
2019-10-18,1960-01-01 13:05:00,2,3,3,433504804,58,2,0,2,8,2,2,3,3,2,3,3,3,5,3,3,2
